retroID,year,game_id,inning,batting_home,started_half_inning,strikeout_outs,total_outs_recorded,event_sequence,game_date,home_team_id,away_team_id,pitcher_team_id,opponent_team_id,site
fishr101,1911,NYA191110031,2,0,true,3,3,S9|K|S4.1-3|K+SBH;SB2|W/COUR|K,1911-10-03,NYA,BOS,NYA,BOS,NYC13
woodj108,1911,NYA191110032,1,1,true,3,3,K|K|K,1911-10-03,NYA,BOS,BOS,NYA,NYC13
woodj108,1911,NYA191110032,8,1,true,3,3,K|S7|K|SB2|E5/G.2-3|SB2|K,1911-10-03,NYA,BOS,BOS,NYA,NYC13
caldr101,1911,PHA191105271,5,1,true,3,3,K|S8|K|S9.1-3|K,1911-05-27,PHA,NYA,NYA,PHA,PHI11
plane101,1911,PHA191106130,3,0,true,3,3,S7|K|K|K,1911-06-13,PHA,SLA,PHA,SLA,PHI11
plane101,1911,PHA191107260,5,0,true,3,3,K23#|T|K|K23#,1911-07-26,PHA,CLE,PHA,CLE,PHI11
plane101,1911,PHA191107290,7,0,true,3,3,K|K|K,1911-07-29,PHA,DET,PHA,DET,PHI11
coomj101,1911,PHA191109041,7,0,true,3,3,S/8|K|K|K,1911-09-04,PHA,WS1,PHA,WS1,PHI11
morgc102,1911,PHA191109182,2,0,true,3,3,K|S4|K|K,1911-09-18,PHA,CHA,PHA,CHA,PHI11
krauh101,1911,PHA191109190,4,0,true,3,3,K|K|K,1911-09-19,PHA,SLA,PHA,SLA,PHI11
alexg102,1911,PHI191105010,1,0,true,3,3,K|K|S9|SB2.1-3(E2/TH)|K,1911-05-01,PHI,BSN,PHI,BSN,PHI09
alexg102,1911,PHI191105110,4,0,true,3,3,K|K/C|K,1911-05-11,PHI,PIT,PHI,PIT,PHI09
alexg102,1911,PHI191105250,4,0,true,3,3,K|K|K23,1911-05-25,PHI,SLN,PHI,SLN,PHI09
ruckn101,1911,PHI191106280,4,1,true,3,3,K|W|SB2|K|K23,1911-06-28,PHI,BRO,BRO,PHI,PHI09
moore103,1911,PHI191106290,4,0,true,3,3,S|PB.1-2|K|K|K,1911-06-29,PHI,BRO,PHI,BRO,PHI09
steeb102,1911,PHI191107080,5,1,true,3,3,K|K|K,1911-07-08,PHI,SLN,SLN,PHI,PHI09
camnh101,1911,PIT191105270,2,0,true,3,3,S9|K|SB2|K|D9.2-H|K,1911-05-27,PIT,CIN,PIT,CIN,PIT06
froma101,1911,PIT191106270,4,1,true,3,3,K/C|K|K/C,1911-06-27,PIT,CIN,CIN,PIT,PIT06
robih102,1911,PIT191109062,4,0,true,3,3,K|K|K,1911-09-06,PIT,CIN,PIT,CIN,PIT06
gardh101,1911,PIT191109152,4,0,true,3,3,K|K|K,1911-09-15,PIT,CHN,PIT,CHN,PIT06
gardh101,1911,PIT191109230,5,0,true,3,3,K|K|D7|S8.2-H|K,1911-09-23,PIT,BRO,PIT,BRO,PIT06
otoom101,1911,PIT191109280,1,0,true,3,3,S7|SB2|K|HR/7.2-H|K|K,1911-09-28,PIT,PHI,PIT,PHI,PIT06
krapg101,1911,SLA191104140,8,1,true,3,3,S|K|K|K/C,1911-04-14,SLA,CLE,CLE,SLA,STL07
crisd101,1911,SLA191104190,6,0,true,3,3,K|K|K,1911-04-19,SLA,CHA,SLA,CHA,STL07
mullg102,1911,SLA191105020,7,1,true,3,3,K|S7|K|S3.1-2|HP.2-3;1-2|K,1911-05-02,SLA,DET,DET,SLA,STL07
coomj101,1911,SLA191105120,3,1,true,3,3,D8/89|PO2(E6).2-3|K|K|K,1911-05-12,SLA,PHA,PHA,SLA,STL07
sherf101,1911,SLA191105170,3,1,true,3,3,K|K|S|K,1911-05-17,SLA,WS1,WS1,SLA,STL07
woodj108,1911,SLA191105250,8,1,true,3,3,E5/G|S.1-3|SB2|K|W|K|K,1911-05-25,SLA,BOS,BOS,SLA,STL07
woodj108,1911,SLA191105250,9,1,true,3,3,K|K|K,1911-05-25,SLA,BOS,BOS,SLA,STL07
bakej101,1911,SLA191106202,8,1,true,3,3,K|K|K,1911-06-20,SLA,CHA,CHA,SLA,STL07
woodj108,1911,SLA191107070,2,1,true,3,3,K|K|K,1911-07-07,SLA,BOS,BOS,SLA,STL07
woodj108,1911,SLA191107070,5,1,true,3,3,K|K|K,1911-07-07,SLA,BOS,BOS,SLA,STL07
woodj108,1911,SLA191107070,9,1,true,3,3,W|W.1-2|S9.2-3;1-2|K|K|HP.3-H;2-3;1-2|K,1911-07-07,SLA,BOS,BOS,SLA,STL07
plane101,1911,SLA191108200,8,1,true,3,3,K|K|K,1911-08-20,SLA,PHA,PHA,SLA,STL07
vaugh101,1911,SLA191108290,3,1,true,3,3,K|S9|HP.1-2|K|K,1911-08-29,SLA,NYA,NYA,SLA,STL07
camnh101,1911,SLN191104250,6,1,true,3,3,K/C|K|T9|K,1911-04-25,SLN,PIT,PIT,SLN,STL07
lowdg101,1911,SLN191106012,2,0,true,3,3,K|E5/G|W.1-2|SB3;SB2|K|K,1911-06-01,SLN,CIN,SLN,CIN,STL07
alexg102,1911,SLN191107270,3,1,true,3,3,K|K|K,1911-07-27,SLN,PHI,PHI,SLN,STL07
harmb101,1911,SLN191108080,2,0,true,3,3,K|K|K,1911-08-08,SLN,BRO,SLN,BRO,STL07
amesr101,1911,SLN191109220,5,1,true,3,3,K|K|S9|S8.1-2|SB3|K,1911-09-22,SLN,NY1,NY1,SLN,STL07
johnw102,1911,WS1191104150,5,0,true,3,3,K23|K+PB.B-1|K+SB2|D/89.2-H(UR)|K/C,1911-04-15,WS1,BOS,WS1,BOS,WAS09
plane101,1911,WS1191106281,5,1,true,3,3,K|K|K,1911-06-28,WS1,PHA,PHA,WS1,WAS09
coomj101,1911,WS1191106282,5,1,true,3,3,D|K|S.2-H|K|S.1-3|K,1911-06-28,WS1,PHA,PHA,WS1,WAS09
johnw102,1911,WS1191107010,1,0,true,3,3,K|K|W|SB2|K,1911-07-01,WS1,PHA,WS1,PHA,WAS09
bendc101,1911,WS1191107010,8,1,true,3,3,W|SB2|K|S.2-H;B-2(E6/TH)|W|SB3;SB2|K|K,1911-07-01,WS1,PHA,PHA,WS1,WAS09
krapg101,1911,WS1191107280,3,1,true,3,3,K|K|W|SB2.1-2(PB)|K,1911-07-28,WS1,CLE,CLE,WS1,WAS09
johnw102,1911,WS1191107310,5,0,true,3,3,K|S|K|K,1911-07-31,WS1,CLE,WS1,CLE,WAS09
johnw102,1911,WS1191108111,3,0,true,3,3,K|K|K,1911-08-11,WS1,NYA,WS1,NYA,WAS09
warhj101,1911,WS1191109070,5,1,true,3,3,K|K|K,1911-09-07,WS1,NYA,NYA,WS1,WAS09
johnw102,1911,WS1191109070,8,0,true,3,3,K|K|K,1911-09-07,WS1,NYA,WS1,NYA,WAS09
hught103,1911,WS1191109130,8,0,true,3,3,K|K|K,1911-09-13,WS1,BOS,WS1,BOS,WAS09
walkd102,1911,WS1191109161,9,0,true,3,3,K|S|K|K,1911-09-16,WS1,SLA,WS1,SLA,WAS09
hamie101,1912,BOS191205110,6,1,true,3,3,K|K|S8|S7.1-2|E5.2-3;1-2|K,1912-05-11,BOS,SLA,SLA,BOS,BOS07
johnw102,1912,BOS191205302,5,1,true,3,3,K#|K#|S|K,1912-05-30,BOS,WS1,WS1,BOS,BOS07
woodj108,1912,BOS191207122,2,0,true,3,3,D|HP|K|SB3;SB2|K|K,1912-07-12,BOS,DET,BOS,DET,BOS07
woodj108,1912,BOS191208160,9,0,true,3,3,K|K|K,1912-08-16,BOS,SLA,BOS,SLA,BOS07
johnw102,1912,BOS191209060,5,1,true,3,3,K|K|K,1912-09-06,BOS,WS1,WS1,BOS,BOS07
schab102,1912,BRO191204120,8,0,true,3,3,K|S8|K|K,1912-04-12,BRO,NY1,BRO,NY1,NYC12
alexg102,1912,BRO191204150,6,1,true,3,3,K|K|K,1912-04-15,BRO,PHI,PHI,BRO,NYC12
knete101,1912,BRO191208050,2,0,true,3,3,K|S/G|K|K,1912-08-05,BRO,SLN,BRO,SLN,NYC12
otoom101,1912,BSN191206080,2,1,true,3,3,K|W|K|S7/P56.1-3|K,1912-06-08,BSN,PIT,PIT,BSN,BOS05
hesso101,1912,BSN191206100,3,0,true,3,3,K#|K|K#,1912-06-10,BSN,SLN,BSN,SLN,BOS05
suggg101,1912,BSN191206172,5,1,true,3,3,K|K/C|K,1912-06-17,BSN,CIN,CIN,BSN,BOS05
robih102,1912,BSN191207310,17,1,true,3,3,K|K|K,1912-07-31,BSN,PIT,PIT,BSN,BOS05
donne102,1912,BSN191209022,2,0,true,3,3,K|K|K,1912-09-02,BSN,NY1,BSN,NY1,BOS05
otoom101,1912,BSN191209182,3,1,true,3,3,K/C|K/C|K,1912-09-18,BSN,PIT,PIT,BSN,BOS05
mctib101,1912,BSN191210050,7,0,true,3,3,S9|K|K|D9.1-3|K,1912-10-05,BSN,PHI,BSN,PHI,BOS05
walse101,1912,CHA191204140,2,0,true,3,3,K|K|K,1912-04-14,CHA,SLA,CHA,SLA,CHI10
plane101,1912,CHA191206030,2,1,true,3,3,W|PO1(E2).1-2(TH)|SB3|K|K|K,1912-06-03,CHA,PHA,PHA,CHA,CHI10
walse101,1912,CHA191208020,9,0,true,3,3,K|S8|WP.1-2|K|S8.2-H|K,1912-08-02,CHA,NYA,CHA,NYA,CHI10
whitd104,1912,CHA191208060,3,0,true,3,3,K|K|K,1912-08-06,CHA,WS1,CHA,WS1,CHI10
peter102,1912,CHA191208070,8,0,true,3,3,K|E4|SB2|SB3|K|K,1912-08-07,CHA,WS1,CHA,WS1,CHI10
walse101,1912,CHA191208090,1,0,true,3,3,W|K|W.1-2|WP.2-3;1-2|S3.3-H;2-H(E4)(NR)|T9.1-H|K|K,1912-08-09,CHA,PHA,CHA,PHA,CHI10
cicoe101,1912,CHA191209070,5,0,true,3,3,K|K|K,1912-09-07,CHA,CLE,CHA,CLE,CHI10
walse101,1912,CHA191209190,6,0,true,3,3,K|K|K,1912-09-19,CHA,PHA,CHA,PHA,CHI10
walse101,1912,CHA191209290,5,0,true,3,3,K|K|K,1912-09-29,CHA,SLA,CHA,SLA,CHI10
otoom101,1912,CHN191205050,4,1,true,3,3,S7|K/C|K|SB2|K/C,1912-05-05,CHN,PIT,PIT,CHN,CHI08
marqr102,1912,CHN191207080,2,1,true,3,3,S8|S8.1-2|S4/G.2-H;1-2#|S2/BG.2-3;1-2|K|K|WP.3-H;2-3;1-2|K,1912-07-08,CHN,NY1,NY1,CHN,CHI08
rixee101,1912,CHN191207190,8,1,true,3,3,W|K|K|K,1912-07-19,CHN,PHI,PHI,CHN,CHI08
tesrj101,1912,CHN191208210,3,1,true,3,3,S8|K/BF|K/C|K,1912-08-21,CHN,NY1,NY1,CHN,CHI08
tylel101,1912,CHN191208240,6,1,true,3,3,S9|S1/BG.1-2|S7/F7S.2-H;1-3;B-2(TH)|PB.3-H(UR);2-3|K|K|K,1912-08-24,CHN,BSN,BSN,CHN,CHI08
bentr102,1912,CIN191205080,2,0,true,3,3,T8/78|K|K|SBH|K,1912-05-08,CIN,PHI,CIN,PHI,CIN07
froma101,1912,CIN191205090,3,0,true,3,3,W|W.1-2|D7.2-H;1-H|K|K|K,1912-05-09,CIN,PHI,CIN,PHI,CIN07
froma101,1912,CIN191207111,2,0,true,3,3,W|D7.1-3|K|S7.3-H;2-3|SB2|K|K,1912-07-11,CIN,BRO,CIN,BRO,CIN07
david102,1912,CIN191207210,4,0,true,3,3,K|W|W.1-2|W.2-3;1-2|K|K,1912-07-21,CIN,NY1,CIN,NY1,CIN07
mathc102,1912,CIN191207220,9,1,true,3,3,S1/G|S7.1-2|K|K|S8.2-H;1-2|K,1912-07-22,CIN,NY1,NY1,CIN,CIN07
amesr101,1912,CIN191207240,7,1,true,3,3,K|K|S9|SB2.1-3(E6)|WP.3-H(UR)|W|SB2.1-3(E2/TH)|K,1912-07-24,CIN,NY1,NY1,CIN,CIN07
froma101,1912,CIN191209060,5,0,true,3,3,W|S8.1-2|S1.2-3;1-2|W.3-H;2-3;1-2|K|K|K,1912-09-06,CIN,CHN,CIN,CHN,CIN07
mitcw101,1912,CLE191209120,3,0,true,3,3,K|K|K,1912-09-12,CLE,WS1,CLE,WS1,CLE06
gregv101,1912,CLE191209290,5,0,true,3,3,K|K|K,1912-09-29,CLE,DET,CLE,DET,CLE06
kahlg101,1912,DET191204210,2,1,true,3,3,S9|K|W.1-2|K|K,1912-04-21,DET,CLE,CLE,DET,DET04
walse101,1912,DET191204270,5,1,true,3,3,W|K|SB2.1-3(E2/TH)|K|K,1912-04-27,DET,CHA,CHA,DET,DET04
langf101,1912,DET191204280,5,1,true,3,3,K|K/C|W|K,1912-04-28,DET,CHA,CHA,DET,DET04
bendc101,1912,DET191206140,5,1,true,3,3,K|K|K,1912-06-14,DET,PHA,PHA,DET,DET04
coomj101,1912,DET191206150,2,1,true,3,3,K|K|K,1912-06-15,DET,PHA,PHA,DET,DET04
workr101,1912,DET191206180,3,0,true,3,3,K/C|K|K,1912-06-18,DET,CLE,DET,CLE,DET04
wille103,1912,DET191206302,4,0,true,3,3,K|S|K|K,1912-06-30,DET,CHA,DET,CHA,DET04
johnw102,1912,DET191208020,8,1,true,3,3,K|K|K,1912-08-02,DET,WS1,WS1,DET,DET04
mullg102,1912,DET191208310,3,0,true,3,3,K|K|K23#,1912-08-31,DET,SLA,DET,SLA,DET04
johnw102,1912,DET191209150,5,1,true,3,3,K|K|K,1912-09-15,DET,WS1,WS1,DET,DET04
marqr102,1912,NY1191205010,4,0,true,3,3,K|S|K|S7.1-2|K,1912-05-01,NY1,PHI,NY1,PHI,NYC14
mathc102,1912,NY1191206010,4,0,true,3,3,K|W|K|K,1912-06-01,NY1,SLN,NY1,SLN,NYC14
mathc102,1912,NY1191206130,3,0,true,3,3,K/C|K/C|K,1912-06-13,NY1,CHN,NY1,CHN,NYC14
amesr101,1912,NY1191207032,1,0,true,3,3,S7|K|K|SB2|S8.2-H;B-2(TH)|K,1912-07-03,NY1,BRO,NY1,BRO,NYC14
seatt102,1912,NY1191210020,2,1,true,3,3,E4/G|K/C|SB2|K|S8.2-H(UR)|SB2|K,1912-10-02,NY1,PHI,PHI,NY1,NYC14
vaugh101,1912,NYA191204130,3,0,true,3,3,K|K|K,1912-04-13,NYA,BOS,NYA,BOS,NYC13
hallc103,1912,NYA191204130,4,1,true,3,3,K|K|W|SB2|K,1912-04-13,NYA,BOS,BOS,NYA,NYC13
warhj101,1912,NYA191205252,6,0,true,3,3,K/C|K|K,1912-05-25,NYA,WS1,NYA,WS1,NYC13
mccog101,1912,NYA191207131,4,0,true,3,3,S9|SB2|K|SB3|S6.3-H|K|SB2|K,1912-07-13,NYA,SLA,NYA,SLA,NYC13
mullg102,1912,NYA191208141,3,1,true,3,3,W|K+SB2|K|K,1912-08-14,NYA,DET,DET,NYA,NYC13
caldr101,1912,NYA191208210,6,0,true,3,3,K|K|S3|S9.1-3|E6/G.3-H(UR);1-2|K,1912-08-21,NYA,CHA,NYA,CHA,NYC13
woodj108,1912,NYA191209022,9,1,true,3,3,K|K|S|W.1-2|S5/G.2-3;1-2|K,1912-09-02,NYA,BOS,BOS,NYA,NYC14
browb103,1912,NYA191209051,3,1,true,3,3,K|D9|K|K,1912-09-05,NYA,PHA,PHA,NYA,NYC13
morgc102,1912,PHA191204120,5,0,true,3,3,K|K|K,1912-04-12,PHA,WS1,PHA,WS1,PHI11
morgc102,1912,PHA191204120,8,0,true,3,3,K|K|K,1912-04-12,PHA,WS1,PHA,WS1,PHI11
houcb101,1912,PHA191205150,3,0,true,3,3,K|S7|W.1-2|W.2-3;1-2|S8.3-H;2-H;1-3|D9.3-H;1-3|K|K,1912-05-15,PHA,CHA,PHA,CHA,PHI11
pennh101,1912,PHA191205180,8,0,true,3,3,K|K|K,1912-05-18,PHA,DET,PHA,DET,PHI11
pennh101,1912,PHA191205180,9,0,true,3,3,T|K|HP|K|K,1912-05-18,PHA,DET,PHA,DET,PHI11
groob101,1912,PHA191206210,8,1,true,3,3,K|K|S8.B-3(E8)|K,1912-06-21,PHA,WS1,WS1,PHA,PHI11
pennh101,1912,PHA191207060,7,0,false,3,3,W.3-H;2-3;1-2|W.3-H;2-3;1-2|K|K|FC6/TH2.3-H;2-3;1-2;B-1|K,1912-07-06,PHA,BOS,PHA,BOS,PHI11
bedih101,1912,PHA191207060,7,1,true,3,3,K|K|S3/G|K,1912-07-06,PHA,BOS,BOS,PHA,PHI11
langf101,1912,PHA191207100,6,1,true,3,3,K|K|K,1912-07-10,PHA,CHA,CHA,PHA,PHI11
houcb101,1912,PHA191207132,1,0,true,3,3,K|K|S6/G|K,1912-07-13,PHA,CLE,PHA,CLE,PHI11
hamie101,1912,PHA191207252,3,1,true,3,3,K|K|W|K,1912-07-25,PHA,SLA,SLA,PHA,PHI11
marqr102,1912,PHI191205301,6,1,true,3,3,K|S9|K+WP.1-2|K,1912-05-30,PHI,NY1,NY1,PHI,PHI09
alexg102,1912,PHI191206080,3,0,true,3,3,K|K|S9|FLE2|K,1912-06-08,PHI,SLN,PHI,SLN,PHI09
seatt102,1912,PHI191207311,8,0,true,3,3,K|K|K,1912-07-31,PHI,SLN,PHI,SLN,PHI09
harmb101,1912,PHI191208020,9,1,true,3,3,K|K|K,1912-08-02,PHI,SLN,SLN,PHI,PHI09
moore103,1912,PHI191208300,9,0,true,3,3,D8|K|S8.2-3|SB2|K|K,1912-08-30,PHI,BSN,PHI,BSN,PHI09
camnh101,1912,PIT191204270,7,0,true,3,3,K|S7|PB.1-2|K|K,1912-04-27,PIT,CIN,PIT,CIN,PIT06
hendc101,1912,PIT191205090,6,0,true,3,3,K/C|K|K,1912-05-09,PIT,BRO,PIT,BRO,PIT06
camnh101,1912,PIT191205100,8,0,true,3,3,K|S8|K|S9.1-3|K/C,1912-05-10,PIT,PHI,PIT,PHI,PIT06
otoom101,1912,PIT191205220,5,0,true,3,3,K|K|K,1912-05-22,PIT,BSN,PIT,BSN,PIT06
keefb101,1912,PIT191207041,8,1,true,3,3,K/C|K|K,1912-07-04,PIT,CIN,CIN,PIT,PIT06
hendc101,1912,PIT191207152,2,0,true,3,3,K|K|K,1912-07-15,PIT,BRO,PIT,BRO,PIT06
scotj104,1912,SLA191204200,7,1,true,3,3,K|K/C|K,1912-04-20,SLA,CHA,CHA,SLA,STL07
mitcw101,1912,SLA191206301,4,1,true,3,3,S|SB2.1-3(E2/TH)|K|K|K,1912-06-30,SLA,CLE,CLE,SLA,STL07
mitcw101,1912,SLA191206301,7,1,true,3,3,K|D9|K|SB3.2-H(E2/TH)(UR)|K23,1912-06-30,SLA,CLE,CLE,SLA,STL07
keatr101,1912,SLA191209120,8,1,true,3,3,W|K+SB2.1-3(E2/TH)|K|K,1912-09-12,SLA,NYA,NYA,SLA,STL07
groob101,1912,SLA191209181,5,1,true,3,3,K|K|D8|K,1912-09-18,SLA,WS1,WS1,SLA,STL07
hamie101,1912,SLA191209190,3,0,true,3,3,K23#|K|K,1912-09-19,SLA,WS1,SLA,WS1,STL07
hamie101,1912,SLA191209190,5,0,true,3,3,K|K|K,1912-09-19,SLA,WS1,SLA,WS1,STL07
seatt102,1912,SLN191205200,3,1,true,3,3,K|D7|K+SB3|S9.3-H#|K,1912-05-20,SLN,PHI,PHI,SLN,STL05
bagbj101,1912,SLN191205250,5,1,true,3,3,W|SB2|K|W|W.2-3;1-2|K|K,1912-05-25,SLN,CIN,CIN,SLN,STL05
bentr102,1912,SLN191205260,7,1,true,3,3,K|K|K#,1912-05-26,SLN,CIN,CIN,SLN,STL05
salls101,1912,SLN191207110,5,0,true,3,3,K|K|K,1912-07-11,SLN,BSN,SLN,BSN,STL05
ruckn101,1912,SLN191207170,3,1,true,3,3,K|K|K,1912-07-17,SLN,BRO,BRO,SLN,STL05
bentr102,1912,SLN191209290,2,1,true,3,3,K|K|K,1912-09-29,SLN,CIN,CIN,SLN,STL05
johnw102,1912,WS1191204190,2,0,true,3,3,K|K|K,1912-04-19,WS1,PHA,WS1,PHA,WAS09
coomj101,1912,WS1191204200,3,1,true,3,3,S8|K|S9.1-3|WP.3-H;1-2|K|K,1912-04-20,WS1,PHA,PHA,WS1,WAS09
cicoe101,1912,WS1191205040,3,1,true,3,3,W|K|SB2.1-3(E2/TH)|K|HP|S7.3-H(UR);1-2|K,1912-05-04,WS1,BOS,BOS,WS1,WAS09
mogrg101,1912,WS1191205090,7,1,true,3,3,K|K|K,1912-05-09,WS1,CHA,CHA,WS1,WAS09
johnw102,1912,WS1191205110,1,0,true,3,3,K|K|K,1912-05-11,WS1,CLE,WS1,CLE,WAS09
johnw102,1912,WS1191205170,5,0,true,3,3,K|K|K,1912-05-17,WS1,SLA,WS1,SLA,WAS09
johnw102,1912,WS1191206262,5,0,true,3,3,K|S9.B-H(E9/THH)(E9)(UR)|K|K,1912-06-26,WS1,BOS,WS1,BOS,WAS09
warhj101,1912,WS1191207050,4,1,true,3,3,K|K|K,1912-07-05,WS1,NYA,NYA,WS1,WAS09
mitcw101,1912,WS1191207092,6,1,true,3,3,K|K|K,1912-07-09,WS1,CLE,CLE,WS1,WAS09
johnw102,1912,WS1191207130,4,0,true,3,3,K|K|S9|D7.1-3|S1.3-H;2-3|K,1912-07-13,WS1,CHA,WS1,CHA,WAS09
vaugh101,1912,WS1191207172,1,0,true,3,3,K|K|K,1912-07-17,WS1,SLA,WS1,SLA,WAS09
vaugh101,1912,WS1191207172,3,0,true,3,3,K|K|K,1912-07-17,WS1,SLA,WS1,SLA,WAS09
powej105,1912,WS1191207191,3,1,true,3,3,K/C|K|K,1912-07-19,WS1,SLA,SLA,WS1,WAS09
johnw102,1912,WS1191207220,1,0,true,3,3,K|K|K,1912-07-22,WS1,DET,WS1,DET,WAS09
johnw102,1912,WS1191207220,2,0,true,3,3,K|K|D7|K,1912-07-22,WS1,DET,WS1,DET,WAS09
vaugh101,1912,WS1191208140,5,0,false,3,3,W.3-H(UR);2-3;1-2|E4/G.3-H(NR)(UR);2-3;1-2|K|S7.3-H(UR);2-H(UR);1-2|K|K/C,1912-08-14,WS1,CHA,WS1,CHA,WAS09
johnw102,1912,WS1191208280,1,0,true,3,3,K|K|K,1912-08-28,WS1,SLA,WS1,SLA,WAS09
hallc103,1913,BOS191304150,2,0,true,3,3,K|E6|S9.1-2|D9.2-H(UR);1-3|K|K,1913-04-15,BOS,NYA,BOS,NYA,BOS07
hamie101,1913,BOS191306130,4,1,true,3,3,K23#|K|K,1913-06-13,BOS,SLA,SLA,BOS,BOS07
woodj108,1913,BOS191306160,4,0,true,3,3,K|K|K,1913-06-16,BOS,SLA,BOS,SLA,BOS07
woodj108,1913,BOS191306300,4,0,true,3,3,K|K|K,1913-06-30,BOS,WS1,BOS,WS1,BOS07
woodj108,1913,BOS191306300,5,0,true,3,3,K|K|S7|K,1913-06-30,BOS,WS1,BOS,WS1,BOS07
johnw102,1913,BOS191306300,11,1,true,3,3,K|S7|PB.1-2|K|K,1913-06-30,BOS,WS1,WS1,BOS,BOS07
bedih101,1913,BOS191307311,6,0,true,3,3,K|K|K,1913-07-31,BOS,CLE,BOS,CLE,BOS07
johnw102,1913,BOS191308280,6,1,true,3,3,K|K|K,1913-08-28,BOS,WS1,WS1,BOS,BOS07
bedih101,1913,BOS191309232,8,0,true,3,3,K|K|K,1913-09-23,BOS,CHA,BOS,CHA,BOS07
allef101,1913,BRO191304210,7,0,true,3,3,K|K/C|K,1913-04-21,BRO,PHI,BRO,PHI,NYC15
adamb104,1913,BRO191305210,8,1,true,3,3,S8|K|K|K,1913-05-21,BRO,PIT,PIT,BRO,NYC15
alexg102,1913,BRO191305240,2,1,true,3,3,K/C|S7|S9.1-3;B-2(TH)|K|K,1913-05-24,BRO,PHI,PHI,BRO,NYC15
tesrj101,1913,BRO191307041,3,1,true,3,3,K|K|S|K,1913-07-04,BRO,NY1,NY1,BRO,NYC15
hallb107,1913,BRO191307042,9,0,true,3,3,K|K|K,1913-07-04,BRO,NY1,BRO,NY1,NYC15
ragap101,1913,BRO191308190,9,0,true,3,3,K|K|K,1913-08-19,BRO,SLN,BRO,SLN,NYC15
salls101,1913,BSN191305100,10,1,true,3,3,K|K|K,1913-05-10,BSN,SLN,SLN,BSN,BOS05
grind101,1913,BSN191305130,3,1,true,3,3,K|K|K,1913-05-13,BSN,SLN,SLN,BSN,BOS05
rudod101,1913,BSN191307092,8,0,true,3,3,K|K|K,1913-07-09,BSN,SLN,BSN,SLN,BOS05
perdh101,1913,BSN191307140,8,0,true,3,3,S8|S8.1-3|S7.3-H;1-2|K|K|K,1913-07-14,BSN,PIT,BSN,PIT,BOS05
mcqug103,1913,BSN191307150,4,1,true,3,3,K/C|K|K,1913-07-15,BSN,PIT,PIT,BSN,BOS05
dickw101,1913,BSN191308121,5,0,true,3,3,K|K|K,1913-08-12,BSN,CHN,BSN,CHN,BOS05
doakb101,1913,BSN191308220,2,1,true,3,3,K|K|K,1913-08-22,BSN,SLN,SLN,BSN,BOS05
camnh101,1913,BSN191309061,6,1,true,3,3,K|K|K,1913-09-06,BSN,PHI,PHI,BSN,BOS05
jameb102,1913,BSN191309081,3,0,true,3,3,K|K|D6/P|K,1913-09-08,BSN,PHI,BSN,PHI,BOS05
quinj102,1913,BSN191310032,1,0,true,3,3,S/P|S.1-2|W.2-3;1-2|K|K|K,1913-10-03,BSN,BRO,BSN,BRO,BOS05
scotj104,1913,CHA191306221,6,0,true,3,3,K|K|K,1913-06-22,CHA,SLA,CHA,SLA,CHI10
scotj104,1913,CHA191306221,7,0,true,3,3,K|K|K,1913-06-22,CHA,SLA,CHA,SLA,CHI10
keatr101,1913,CHA191307110,7,1,true,3,3,W|K|K|SB2|K,1913-07-11,CHA,NYA,NYA,CHA,CHI10
russr102,1913,CHA191308220,2,0,true,3,3,K/C|K|K,1913-08-22,CHA,PHA,CHA,PHA,CHI10
johnw102,1913,CHA191308240,6,1,true,3,3,K|K|K,1913-08-24,CHA,WS1,WS1,CHA,CHI10
boehj101,1913,CHA191308260,2,1,true,3,3,K|K|K,1913-08-26,CHA,WS1,WS1,CHA,CHI10
scotj104,1913,CHA191309270,3,0,true,3,3,E3/G|PB.1-2|K|K|E4/G.2-3|K,1913-09-27,CHA,SLA,CHA,SLA,CHI10
tesrj101,1913,CHN191308020,7,1,true,3,3,K/C|W|K+SB2|K/C,1913-08-02,CHN,NY1,NY1,CHN,CHI08
ruckn101,1913,CHN191309100,5,1,true,3,3,S5|K|SB2|W|K|K,1913-09-10,CHN,BRO,BRO,CHN,CHI08
vaugh101,1913,CHN191309130,3,0,true,3,3,K|D7|K|K,1913-09-13,CHN,BRO,CHN,BRO,CHI08
bentr102,1913,CIN191305250,5,0,true,3,3,K|K|K,1913-05-25,CIN,PIT,CIN,PIT,CIN07
alexg102,1913,CIN191308010,3,1,true,3,3,K|K|K,1913-08-01,CIN,PHI,PHI,CIN,CIN07
ragap101,1913,CIN191309180,8,1,true,3,3,W|K|K|W.1-2|K,1913-09-18,CIN,BRO,BRO,CIN,CIN07
cicoe101,1913,CLE191304110,8,1,true,3,3,K|K|K,1913-04-11,CLE,CHA,CHA,CLE,CLE06
mitcw101,1913,CLE191304210,4,0,true,3,3,HP|K|W.1-2|S.2-3;1-2|K|K,1913-04-21,CLE,SLA,CLE,SLA,CLE06
falkc101,1913,CLE191305070,2,0,true,3,3,S4|D9.1-3|K|K|IW|K,1913-05-07,CLE,BOS,CLE,BOS,CLE06
mitcw101,1913,CLE191307050,6,0,true,3,3,K/C|K23|T7/7D|K,1913-07-05,CLE,CHA,CLE,CHA,CLE06
johnw102,1913,CLE191307130,3,1,true,3,3,K|K|K,1913-07-13,CLE,WS1,WS1,CLE,CLE06
